Colaborador,Suggestion ID,Correction ID,Product ID,Ver PDP,Dominio,Seccion,Accion,Atributo,Valor actual,Valor sugerido,URL imagen sugerida,Decision esperada,Decision respondida,Coincide decision,Codigo esperado,Codigo respondido,Coincide codigo,Comentario colaborador,Revisado previamente,Fecha de accionado,SCRIPT,COLAB,Comentario,TL auditor,Difiere S/C
SANCJOAQ,Netkel-ANH,792107026,MLA57451148,https://www.mercadolibre.com.ar/p/MLA57451148,MARTIAL_ARTS_AND_BOXING_GLOVES,image,REORDER,,https://http2.mlstatic.com/D_NQ_NP_815551-MLA99524065472_122025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_779890-MLA93171395681_092025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_759439-MLA93171040021_092025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_759000-MLA92758653394_092025-F.jpg,https://http2.mlstatic.com/D_NQ_NP_759000-MLA92758653394_092025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_815551-MLA99524065472_122025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_779890-MLA93171395681_092025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_759439-MLA93171040021_092025-F.jpg,,RECHAZO,RECHAZO,SI,E-FI,E-FI,SI,,SI,6/05/2026 14:27:34,OK,OK,,ext_maminczu,NO
SANCJOAQ,Netkel-ANH,792107027,MLA57451148,https://www.mercadolibre.com.ar/p/MLA57451148,MARTIAL_ARTS_AND_BOXING_GLOVES,title,UPDATE,,Guantes Karate Mitt Artes Marciales Drb Entrenamiento Color Negro/amarillo Talle M,Guantes Karate Mitt Artes Marciales DRB Entrenamiento Negro/Amarillo Talle M - DRIINKTIME,,RECHAZO,RECHAZO,SI,E-DC,E-REL,NO,,SI,6/05/2026 14:27:34,OK,NOT OK,,ext_maminczu,SI
IGJEREZ,Netkel-ACJ,874807770,MLA60760394,https://www.mercadolibre.com.ar/p/MLA60760394,SNEAKERS,image,ADD,,,,https://drive.google.com/file/d/1R-Umvhij5iTNjDgfoOiZ_YFwtZa5GxPN/view,RECHAZO,RECHAZO,SI,E-DC,E-DC,SI,,SI,6/05/2026 14:27:37,,,,,
IGJEREZ,Netkel-ACJ,874807771,MLA60760394,https://www.mercadolibre.com.ar/p/MLA60760394,SNEAKERS,image,ADD,,,,https://drive.google.com/file/d/1LDqZxOFB3GHg0z0gvNhlCXoHvsKKS18S/view,RECHAZO,RECHAZO,SI,E-QR,E-QR,SI,,SI,6/05/2026 14:27:37,,,,,
IGJEREZ,Netkel-ACJ,874807772,MLA60760394,https://www.mercadolibre.com.ar/p/MLA60760394,SNEAKERS,attribute,UPDATE,MODEL,4329,Vison,,RECHAZO,RECHAZO,SI,E-COH,E-COH,SI,,SI,6/05/2026 14:27:37,,,,,
IGJEREZ,Netkel-ACJ,874807773,MLA60760394,https://www.mercadolibre.com.ar/p/MLA60760394,SNEAKERS,image,ADD,,,,https://drive.google.com/file/d/1PoS4_vsbxNnSem46N5qUnQtZW8I30gis/view,RECHAZO,RECHAZO,SI,E-DV,E-DV,SI,,SI,6/05/2026 14:27:37,,,,,
SANCJOAQ,Netkel-ANK,473302105,MLA51021967,https://www.mercadolibre.com.ar/p/MLA51021967,SCREWS,image,ADD,,,,https://drive.google.com/file/d/1un8sshioXgGY5MU8FIkGKQokTZrkE1jG/view,RECHAZO,RECHAZO,SI,E-QR,E-QR,SI,,SI,6/05/2026 14:27:45,,,,,
JULIEFLO,Netkel-BAV,218826331,MLA41168199,https://www.mercadolibre.com.ar/p/MLA41168199,VIBRATORS,attribute,UPDATE,COLOR,Rosa,Fucsia,,RECHAZO,APROBACION,NO,E-DUPA,,NO,,SI,6/05/2026 14:27:49,NOT OK,OK,"Deberia ser un merge, pero en 1er instancia la decision del colab es aprobador y el caso al volver por falla de impacto tendria q ser accionado con e-dupa",ext_cecignol,SI
JULIEFLO,Netkel-BAV,218826332,MLA41168199,https://www.mercadolibre.com.ar/p/MLA41168199,VIBRATORS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_920160-MLA79635458665_092024-F.jpg,RECHAZO,APROBACION,NO,E-DUPA,,NO,,SI,6/05/2026 14:27:50,NOT OK,OK,,,SI
JULIEFLO,Netkel-BAV,218826333,MLA41168199,https://www.mercadolibre.com.ar/p/MLA41168199,VIBRATORS,title,UPDATE,,Vibrador Estimulador Punto G Clítoris Arthur Pretty Love,Vibrador Estimulador Punto G Clítoris Arthur Pretty Love Fucsia,,RECHAZO,APROBACION,NO,E-DUPA,,NO,,SI,6/05/2026 14:27:50,NOT OK,OK,,,SI
ENSOLE,Netkel-ADD,233871736,MLA62680258,https://www.mercadolibre.com.ar/p/MLA62680258,MICROCEMENT,image,ADD,,,,https://drive.google.com/file/d/15ODWglE1R5BVtvkMo91IHbtFkCTevwX0/view,RECHAZO,RECHAZO,SI,E-QR,E-QR,SI,,SI,6/05/2026 14:28:18,,,,,
ENSOLE,Netkel-ADD,233871737,MLA62680258,https://www.mercadolibre.com.ar/p/MLA62680258,MICROCEMENT,title,UPDATE,,Revestimiento Recuplast 25k Microcemento Pasta Sinteplast Mm,Revestimiento Recuplast 25k Microcemento Pasta Sinteplast Mm - PINTURERIASMM,,RECHAZO,RECHAZO,SI,E-DC,E-DC,SI,,SI,6/05/2026 14:28:19,,,,,
ENSOLE,Netkel-ADD,233871739,MLA62680258,https://www.mercadolibre.com.ar/p/MLA62680258,MICROCEMENT,image,ADD,,,,https://drive.google.com/file/d/1O405OfaSyBhCMJc-gzL9b3PmwxCGL5Wi/view,RECHAZO,RECHAZO,SI,E-DC,E-DC,SI,,SI,6/05/2026 14:28:19,,,,,
ENSOLE,Netkel-ADD,661296428,MLA62680258,https://www.mercadolibre.com.ar/p/MLA62680258,MICROCEMENT,attribute,UPDATE,MODEL,Microcemento en Pasta,Microcemento,,RECHAZO,RECHAZO,SI,E-REL,E-REL,SI,,SI,6/05/2026 14:28:19,,,,,
IGJEREZ,Netkel-ACL,743520276,MLA29501538,https://www.mercadolibre.com.ar/p/MLA29501538,NOTEBOOKS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_990905-MLU74444535203_022024-F.jpg,RECHAZO,RECHAZO,SI,E-IPDP,E-IPDP,SI,,SI,6/05/2026 14:28:27,,,,,
YAPORTAS,Netkel-AMD,100308454,MLA55999462,https://www.mercadolibre.com.ar/p/MLA55999462,PARTY_HEADBANDS_CROWNS_AND_TIARAS,title,UPDATE,,Vincha Corona Led Rey Reina Luminosas X 15 Cotillon Colores,Vincha Corona Led Rey Reina Luminosas x15 Cotillón Colores con envío gratis,,RECHAZO,RECHAZO,SI,E-DV,E-DV,SI,,NO,6/05/2026 14:28:33,,,,,
YAPORTAS,Netkel-AMD,100308455,MLA55999462,https://www.mercadolibre.com.ar/p/MLA55999462,PARTY_HEADBANDS_CROWNS_AND_TIARAS,image,ADD,,,,https://drive.google.com/file/d/1CUWHFBHRNaWgZanoBYsVqVC945jfcjTj/view,RECHAZO,RECHAZO,SI,E-DV,E-DV,SI,,NO,6/05/2026 14:28:33,,,,,
YAPORTAS,Netkel-AMD,100308456,MLA55999462,https://www.mercadolibre.com.ar/p/MLA55999462,PARTY_HEADBANDS_CROWNS_AND_TIARAS,description,UPDATE,,"Descubre nuestras increíbles Vinchas Corona Luminosas LED, un producto imprescindible para darle un toque especial a tus celebraciones. Este pack incluye 15 unidades en colores variados, perfectas para cualquier ocasión, desde despedidas de soltera hasta cumpleaños y fiestas de 15. Fabricadas por Centraled, estas vinchas están diseñadas con un material plástico de alta calidad, asegurando durabilidad y confort. Cada vincha cuenta con luces LED que iluminan tu evento, creando un ambiente festivo y divertido. Además, su diseño ajustable se adapta a diferentes tamaños, garantizando que todos puedan disfrutar de su brillo. Con un IVA del 21% y sin impuesto interno, estas vinchas son una opción económica y atractiva para animar tus fiestas. ¡No te quedes sin ellas y sorprende a tus invitados con un accesorio luminoso y original!","Descubre nuestras increíbles Vinchas Corona Luminosas LED, un producto imprescindible para darle un toque especial a tus celebraciones. Este pack incluye 15 unidades en colores variados, perfectas para cualquier ocasión, desde despedidas de soltera hasta cumpleaños y fiestas de 15. Fabricadas por Centraled, estas vinchas están diseñadas con un material plástico de alta calidad, asegurando durabilidad y confort. Cada vincha cuenta con luces LED que iluminan tu evento, creando un ambiente festivo y divertido. Además, su diseño ajustable se adapta a diferentes tamaños, garantizando que todos puedan disfrutar de su brillo. Aprovechá y pagalas en 12 cuotas sin interés, y recibilas con envío gratis para que lleguen listas para tu evento. Con un IVA del 21% y sin impuesto interno, estas vinchas son una opción económica y atractiva para animar tus fiestas. ¡No te quedes sin ellas y sorprende a tus invitados con un accesorio luminoso y original!",,RECHAZO,RECHAZO,SI,E-DV,E-DV,SI,,NO,6/05/2026 14:28:33,,,,,
YAPORTAS,Netkel-AMD,100308457,MLA55999462,https://www.mercadolibre.com.ar/p/MLA55999462,PARTY_HEADBANDS_CROWNS_AND_TIARAS,image,ADD,,,,https://drive.google.com/file/d/1CUWHFBHRNaWgZanoBYsVqVC945jfcjTj/view,RECHAZO,RECHAZO,SI,E-DV,E-DV,SI,,NO,6/05/2026 14:28:33,,,,,
YAPORTAS,Netkel-AMD,100308458,MLA55999462,https://www.mercadolibre.com.ar/p/MLA55999462,PARTY_HEADBANDS_CROWNS_AND_TIARAS,image,DELETE,,,,https://http2.mlstatic.com/D_NQ_NP_609477-MLA96179199333_102025-F.jpg,RECHAZO,RECHAZO,SI,E-ICN,E-ICN,SI,,NO,6/05/2026 14:28:34,,,,,
YAPORTAS,Netkel-AMD,100308459,MLA55999462,https://www.mercadolibre.com.ar/p/MLA55999462,PARTY_HEADBANDS_CROWNS_AND_TIARAS,attribute,UPDATE,MODEL,Corona Led,Corona,,RECHAZO,RECHAZO,SI,E-REL,E-REL,SI,,NO,6/05/2026 14:28:34,,,,,
YAPORTAS,Netkel-AMD,917696520,MLA55999462,https://www.mercadolibre.com.ar/p/MLA55999462,PARTY_HEADBANDS_CROWNS_AND_TIARAS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_967371-MLA91987330746_092025-F.jpg,RECHAZO,RECHAZO,SI,E-IMGI,E-IMGI,SI,,SI,6/05/2026 14:28:34,,,,,
ENSOLE,Netkel-ADH,550784243,MLA66740023,https://www.mercadolibre.com.ar/p/MLA66740023,DINING_CHAIRS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_759140-MLA108870022637_032026-F.jpg,RECHAZO,RECHAZO,SI,E-IPDP,E-IPDP,SI,,SI,6/05/2026 14:29:12,,,,,
ENSOLE,Netkel-ADH,550784244,MLA66740023,https://www.mercadolibre.com.ar/p/MLA66740023,DINING_CHAIRS,image,DELETE,,,,https://http2.mlstatic.com/D_NQ_NP_807374-MLA108871596901_032026-F.jpg,RECHAZO,RECHAZO,SI,E-ICN,E-ICN,SI,,SI,6/05/2026 14:29:12,,,,,
FLTANGOR,Netkel-AOJ,741138124,MLA47779887,https://www.mercadolibre.com.ar/p/MLA47779887,REFRIGERATORS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_777305-MLA83602219545_042025-F.jpg,RECHAZO,RECHAZO,SI,E-IPDP,E-IPDP,SI,No se acepta la imagen dado que ya se encuentra en la pdp. Tampoco se acepta el cambio en el titulo dado que menciona el estado del producto. Tambien se rechaza el reordenamiento dado que el orden antiguo aporta mayor valor a la pdp.,SI,6/05/2026 14:29:32,,,,,
FLTANGOR,Netkel-AOJ,741138125,MLA47779887,https://www.mercadolibre.com.ar/p/MLA47779887,REFRIGERATORS,title,UPDATE,,Heladera Philco Bajo Mesada Cíclica 122L Blanca - PHBM0132B2,"Heladera Philco Bajo Mesada Cíclica 122L Blanca - PHBM0132B2. Producto nuevo, sellado, sin uso.",,RECHAZO,RECHAZO,SI,E-DP,E-DP,SI,No se acepta la imagen dado que ya se encuentra en la pdp. Tampoco se acepta el cambio en el titulo dado que menciona el estado del producto. Tambien se rechaza el reordenamiento dado que el orden antiguo aporta mayor valor a la pdp.,SI,6/05/2026 14:29:32,,,,,
FLTANGOR,Netkel-AOJ,741138128,MLA47779887,https://www.mercadolibre.com.ar/p/MLA47779887,REFRIGERATORS,image,REORDER,,https://http2.mlstatic.com/D_NQ_NP_777394-MLA99526763028_122025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_777305-MLA83602219545_042025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_608934-MLA87509666371_072025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_764321-MLA87182633802_072025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_805057-MLA83602377813_042025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_909209-MLA83310284204_042025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_662544-MLA83602377817_042025-F.jpg,https://http2.mlstatic.com/D_NQ_NP_764321-MLA87182633802_072025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_777394-MLA99526763028_122025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_777305-MLA83602219545_042025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_608934-MLA87509666371_072025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_805057-MLA83602377813_042025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_909209-MLA83310284204_042025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_662544-MLA83602377817_042025-F.jpg,,RECHAZO,RECHAZO,SI,E-FI,E-FI,SI,No se acepta la imagen dado que ya se encuentra en la pdp. Tampoco se acepta el cambio en el titulo dado que menciona el estado del producto. Tambien se rechaza el reordenamiento dado que el orden antiguo aporta mayor valor a la pdp.,SI,6/05/2026 14:29:32,,,,,
YAPORTAS,Netkel-AML,437018334,MLA28877184,https://www.mercadolibre.com.ar/p/MLA28877184,PILATES_BALLS,image,ADD,,,,https://drive.google.com/file/d/1S4ldLwF_tHBmkXXR5HNQqhSH8qTSfo90/view,RECHAZO,RECHAZO,SI,E-QR,E-DC,NO,,NO,6/05/2026 14:29:35,OK,OK,Definir en proceso,,NO
YAPORTAS,Netkel-AML,437018335,MLA28877184,https://www.mercadolibre.com.ar/p/MLA28877184,PILATES_BALLS,attribute,UPDATE,COLOR,Gris,150 kg,,RECHAZO,RECHAZO,SI,E-COH,E-COH,SI,,SI,6/05/2026 14:29:35,,,,,
JULIEFLO,Netkel-BBJ,640970200,MLA59259699,https://www.mercadolibre.com.ar/p/MLA59259699,SNEAKERS,image,ADD,,,,https://drive.google.com/file/d/1ESCHg531Cv4TMhMP0RUIfXsoO54fGBcF/view,RECHAZO,RECHAZO,SI,E-QR,E-QR,SI,,SI,6/05/2026 14:29:59,OK,OK,,ext_cecignol,NO
JULIEFLO,Netkel-BBJ,640970201,MLA59259699,https://www.mercadolibre.com.ar/p/MLA59259699,SNEAKERS,image,DELETE,,,,https://http2.mlstatic.com/D_NQ_NP_765519-MLA94479293615_102025-F.jpg,RECHAZO,APROBACION,NO,E-ICN,,NO,,SI,6/05/2026 14:30:00,OK,NOT OK,,,SI
JULIEFLO,Netkel-BBJ,640970203,MLA59259699,https://www.mercadolibre.com.ar/p/MLA59259699,SNEAKERS,title,UPDATE,,Zapatilla Fila Euro Jogger Sport Hombre,Zapatilla Fila Euro Jogger Sport Hombre Negro/Blanco Liso Ancho Estándar Talle 45 AR,,APROBACION,APROBACION,SI,,,SI,,SI,6/05/2026 14:30:00,OK,OK,,,NO
JULIEFLO,Netkel-BBJ,927279041,MLA59259699,https://www.mercadolibre.com.ar/p/MLA59259699,SNEAKERS,attribute,UPDATE,MODEL,Euro Jogger Sport,Euro Jogger,,RECHAZO,APROBACION,NO,E-REL,,NO,,SI,6/05/2026 14:30:00,OK,NOT OK,,,SI
JULIEFLO,Netkel-BBJ,927279042,MLA59259699,https://www.mercadolibre.com.ar/p/MLA59259699,SNEAKERS,image,REORDER,,https://http2.mlstatic.com/D_NQ_NP_827467-MLA94479244343_102025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_765519-MLA94479293615_102025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_731061-MLA94052163034_102025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_742472-MLA94479234053_102025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_859811-MLA94052445378_102025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_676495-MLA94052425484_102025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_603330-MLA94052173232_102025-F.jpg,https://http2.mlstatic.com/D_NQ_NP_603330-MLA94052173232_102025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_827467-MLA94479244343_102025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_765519-MLA94479293615_102025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_731061-MLA94052163034_102025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_742472-MLA94479234053_102025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_859811-MLA94052445378_102025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_676495-MLA94052425484_102025-F.jpg,,RECHAZO,APROBACION,NO,E-FI,,NO,,SI,6/05/2026 14:30:00,OK,NOT OK,,,SI
HERNFLOR,Netkel-AKY,938511718,MLA28021610,https://www.mercadolibre.com.ar/p/MLA28021610,TABLE_AND_DESK_LAMPS,image,ADD,,,,https://http2.mlstatic.com/D_914122-MLA83902851898_042025-O.jpg,APROBACION,APROBACION,SI,,,SI,,SI,6/05/2026 14:30:04,,,,,
HERNFLOR,Netkel-AKY,938511719,MLA28021610,https://www.mercadolibre.com.ar/p/MLA28021610,TABLE_AND_DESK_LAMPS,image,ADD,,,,https://drive.google.com/file/d/1NRiipHivXM0b8Ot_N_uplo3IqyufjILP/view,RECHAZO,RECHAZO,SI,E-DC,E-DC,SI,,SI,6/05/2026 14:30:05,,,,,
HERNFLOR,Netkel-AKY,938511720,MLA28021610,https://www.mercadolibre.com.ar/p/MLA28021610,TABLE_AND_DESK_LAMPS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_982582-MLU72675205590_112023-F.jpg,RECHAZO,RECHAZO,SI,E-IPDP,E-IPDP,SI,,SI,6/05/2026 14:30:05,,,,,
HERNFLOR,Netkel-AKY,938511721,MLA28021610,https://www.mercadolibre.com.ar/p/MLA28021610,TABLE_AND_DESK_LAMPS,title,UPDATE,,Velador Lampara Pared Led 5w Brazo Flexible Moderno Calido Color de la estructura Blanco,Bedside Wall LED Lamp 5W Flexible Arm Modern Warm White Structure Color,,RECHAZO,RECHAZO,SI,E-IDI,E-IDI,SI,,SI,6/05/2026 14:30:07,,,,,
HERNFLOR,Netkel-AKY,938511723,MLA28021610,https://www.mercadolibre.com.ar/p/MLA28021610,TABLE_AND_DESK_LAMPS,main_features,ADD,,,Eficiencia energética A para menor consumo eléctrico,,APROBACION,APROBACION,SI,,,SI,,SI,6/05/2026 14:30:07,,,,,
HERNFLOR,Netkel-AKY,938511724,MLA28021610,https://www.mercadolibre.com.ar/p/MLA28021610,TABLE_AND_DESK_LAMPS,image,ADD,,,,https://drive.google.com/file/d/1b4-2XgcEITbhRmiP3cYzfAK6TzomLhPE/view,RECHAZO,RECHAZO,SI,E-DP,E-DP,SI,,SI,6/05/2026 14:30:07,,,,,
HERNFLOR,Netkel-AKY,938511727,MLA28021610,https://www.mercadolibre.com.ar/p/MLA28021610,TABLE_AND_DESK_LAMPS,image,REORDER,,https://http2.mlstatic.com/D_NQ_NP_768176-MLA95742872076_102025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_982582-MLU72675205590_112023-F.jpg,https://http2.mlstatic.com/D_NQ_NP_982582-MLU72675205590_112023-F.jpg | https://http2.mlstatic.com/D_NQ_NP_768176-MLA95742872076_102025-F.jpg,,RECHAZO,APROBACION,NO,E-FI,,NO,,SI,6/05/2026 14:30:08,,,,,
ELGRAMUG,Netkel-BBU,837409683,MLA66892988,https://www.mercadolibre.com.ar/p/MLA66892988,SNEAKERS,attribute,UPDATE,SIZE_GRID_ROW_ID,210019:17:00,210019:19:00,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,ID: 66417001,SI,6/05/2026 14:30:11,,,,,
ELGRAMUG,Netkel-BBU,837409684,MLA66892988,https://www.mercadolibre.com.ar/p/MLA66892988,SNEAKERS,attribute,UPDATE,SIZE,45 AR,47 AR,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,ID: 66417001,SI,6/05/2026 14:30:11,,,,,
ELGRAMUG,Netkel-BBU,837409685,MLA66892988,https://www.mercadolibre.com.ar/p/MLA66892988,SNEAKERS,title,UPDATE,,Asics Equation 13 Hombre,Asics Equation 13 Hombre Talle 47 AR,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,ID: 66417001,SI,6/05/2026 14:30:11,,,,,
JOCAMBAR,Netkel-BCQ,851345788,MLA30344421,https://www.mercadolibre.com.ar/p/MLA30344421,DRAWERS_AND_STORAGE_DRAWERS,attribute,UPDATE,BRAND,Table's,MaderNova,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,"se observa que quiere mutar el producto, al buscar los valores sugeridos no se encuentra en grilla",SI,6/05/2026 14:30:16,OK,OK,,ext_lopmatia@mercadolibre.com,NO
JOCAMBAR,Netkel-BCQ,851345789,MLA30344421,https://www.mercadolibre.com.ar/p/MLA30344421,DRAWERS_AND_STORAGE_DRAWERS,attribute,UPDATE,MODEL,T6058,MN-QuattroCaj 64P,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,"se observa que quiere mutar el producto, al buscar los valores sugeridos no se encuentra en grilla",SI,6/05/2026 14:30:16,OK,OK,,ext_lopmatia@mercadolibre.com,NO
JOCAMBAR,Netkel-BCQ,851345790,MLA30344421,https://www.mercadolibre.com.ar/p/MLA30344421,DRAWERS_AND_STORAGE_DRAWERS,attribute,UPDATE,FURNITURE_TYPE,Chifonier,Sinfonier,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,"se observa que quiere mutar el producto, al buscar los valores sugeridos no se encuentra en grilla",SI,6/05/2026 14:30:17,OK,OK,,ext_lopmatia@mercadolibre.com,NO
JOCAMBAR,Netkel-BCQ,851345791,MLA30344421,https://www.mercadolibre.com.ar/p/MLA30344421,DRAWERS_AND_STORAGE_DRAWERS,attribute,UPDATE,COLOR,Olmo Finlandes con Everest,Olmo Nórdico con Nieve Polar,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,"se observa que quiere mutar el producto, al buscar los valores sugeridos no se encuentra en grilla",SI,6/05/2026 14:30:17,OK,OK,,ext_lopmatia@mercadolibre.com,NO
JOCAMBAR,Netkel-BCQ,851345792,MLA30344421,https://www.mercadolibre.com.ar/p/MLA30344421,DRAWERS_AND_STORAGE_DRAWERS,title,UPDATE,,"Chifonier Comoda Cajonera Moderna 0,64 M Premium 5 Cajones + Color Olmo Finlandes Con Everest","Sinfonier Cómoda Cajonera Moderna 0,64 m MaderNova MN-QuattroCaj 64P Premium 5 Cajones + Color Olmo Nórdico con Nieve Polar con Everest",,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,"se observa que quiere mutar el producto, al buscar los valores sugeridos no se encuentra en grilla",SI,6/05/2026 14:30:17,OK,OK,,ext_lopmatia@mercadolibre.com,NO
ENSOLE,Netkel-ACZ,343248743,MLA66743954,https://www.mercadolibre.com.ar/p/MLA66743954,DINING_CHAIRS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_728989-MLA108870212227_032026-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,Duplicado: 66736837,SI,6/05/2026 14:30:31,,,,,
ENSOLE,Netkel-ACZ,343248744,MLA66743954,https://www.mercadolibre.com.ar/p/MLA66743954,DINING_CHAIRS,image,DELETE,,,,https://http2.mlstatic.com/D_NQ_NP_652248-MLA108873151561_032026-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,Duplicado: 66736837,SI,6/05/2026 14:30:32,,,,,
FRANCOF,Netkel-BPE,751270017,MLA30971140,https://www.mercadolibre.com.ar/p/MLA30971140,HEADPHONES,image,ADD,,,,https://drive.google.com/file/d/10pyyHJ7yR0GwzxWisClO7h_jhs6Gnqv_/view,RECHAZO,RECHAZO,SI,E-DC,E-DC,SI,,NO,6/05/2026 14:30:42,,,,,
FRANCOF,Netkel-BPE,751270018,MLA30971140,https://www.mercadolibre.com.ar/p/MLA30971140,HEADPHONES,image,DELETE,,,,https://http2.mlstatic.com/D_NQ_NP_615265-MLA99989765537_112025-F.jpg,RECHAZO,RECHAZO,SI,E-ICN,E-ICN,SI,,NO,6/05/2026 14:30:43,,,,,
FRANCOF,Netkel-BPE,751270019,MLA30971140,https://www.mercadolibre.com.ar/p/MLA30971140,HEADPHONES,title,UPDATE,,Lenovo Lp17 Auriculares Inalámbricos Gaming Sports Color Negro,"Lenovo Lp17 Auriculares Inalámbricos Gaming Sports Color Negro - sensibilidad 105 dB, ya lo quise cambiar mil veces y este sistema de mierda no me deja",,RECHAZO,RECHAZO,SI,E-LNA,E-LNA,SI,,NO,6/05/2026 14:30:43,,,,,
JOCAMBAR,Netkel-BCS,467240263,MLA60626257,https://www.mercadolibre.com.ar/p/MLA60626257,SNEAKERS,attribute,UPDATE,COLOR,Negro/Naranja,Negro/Blanco,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,EDUPA AL PRODUCTO MLA56762923,SI,6/05/2026 14:31:21,OK,OK,,ext_lopmatia@mercadolibre.com,NO
JOCAMBAR,Netkel-BCS,467240264,MLA60626257,https://www.mercadolibre.com.ar/p/MLA60626257,SNEAKERS,attribute,UPDATE,SIZE_GRID_ROW_ID,258170:29:00,258170:37:00,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,EDUPA AL PRODUCTO MLA56762923,SI,6/05/2026 14:31:22,OK,OK,,ext_lopmatia@mercadolibre.com,NO
JOCAMBAR,Netkel-BCS,467240265,MLA60626257,https://www.mercadolibre.com.ar/p/MLA60626257,SNEAKERS,attribute,UPDATE,SIZE,45 AR,47 AR,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,EDUPA AL PRODUCTO MLA56762923,SI,6/05/2026 14:31:22,OK,OK,,ext_lopmatia@mercadolibre.com,NO
JOCAMBAR,Netkel-BCS,467240266,MLA60626257,https://www.mercadolibre.com.ar/p/MLA60626257,SNEAKERS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_888214-MLA92440339156_092025-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,EDUPA AL PRODUCTO MLA56762923,SI,6/05/2026 14:31:22,OK,OK,,ext_lopmatia@mercadolibre.com,NO
JOCAMBAR,Netkel-BCS,467240267,MLA60626257,https://www.mercadolibre.com.ar/p/MLA60626257,SNEAKERS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_949782-MLA92440349206_092025-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,EDUPA AL PRODUCTO MLA56762923,SI,6/05/2026 14:31:23,OK,OK,,ext_lopmatia@mercadolibre.com,NO
JOCAMBAR,Netkel-BCS,467240268,MLA60626257,https://www.mercadolibre.com.ar/p/MLA60626257,SNEAKERS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_930188-MLA92440249956_092025-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,EDUPA AL PRODUCTO MLA56762923,SI,6/05/2026 14:31:23,OK,OK,,ext_lopmatia@mercadolibre.com,NO
